,time,step,surface,latitude,longitude,valid_time,t,gribfile_projection,y,x,point_latitude,point_longitude,heightAboveGround,t2m,inversion
864,2018-03-08,0 days,0.0,40.00603868710662,279.9922670991639,2018-03-08,274.0872,,308693.8474433345,1481479.8574780696,40,-80,2.0,274.6053,False
865,2018-03-09,0 days,0.0,40.00603868710662,279.9922670991639,2018-03-09,272.08234,,308693.8474433345,1481479.8574780696,40,-80,2.0,271.53146,False
866,2018-03-10,0 days,0.0,40.00603868710662,279.9922670991639,2018-03-10,273.0042,,308693.8474433345,1481479.8574780696,40,-80,2.0,273.03464,False
867,2018-03-11,0 days,0.0,40.00603868710662,279.9922670991639,2018-03-11,273.75998,,308693.8474433345,1481479.8574780696,40,-80,2.0,274.46942,False
868,2018-03-12,0 days,0.0,40.00603868710662,279.9922670991639,2018-03-12,274.68045,,308693.8474433345,1481479.8574780696,40,-80,2.0,275.31473,False
869,2018-03-13,0 days,0.0,40.00603868710662,279.9922670991639,2018-03-13,273.82944,,308693.8474433345,1481479.8574780696,40,-80,2.0,274.78064,False
870,2018-03-14,0 days,0.0,40.00603868710662,279.9922670991639,2018-03-14,271.1501,,308693.8474433345,1481479.8574780696,40,-80,2.0,271.57684,False
871,2018-03-15,0 days,0.0,40.00603868710662,279.9922670991639,2018-03-15,269.7528,,308693.8474433345,1481479.8574780696,40,-80,2.0,271.93326,True
872,2018-03-16,0 days,0.0,40.00603868710662,279.9922670991639,2018-03-16,274.68665,,308693.8474433345,1481479.8574780696,40,-80,2.0,276.26562,True
873,2018-03-17,0 days,0.0,40.00603868710662,279.9922670991639,2018-03-17,272.7757,,308693.8474433345,1481479.8574780696,40,-80,2.0,273.42035,False
874,2018-03-18,0 days,0.0,40.00603868710662,279.9922670991639,2018-03-18,272.8374,,308693.8474433345,1481479.8574780696,40,-80,2.0,274.8271,True
875,2018-03-19,0 days,0.0,40.00603868710662,279.9922670991639,2018-03-19,280.36533,,308693.8474433345,1481479.8574780696,40,-80,2.0,281.56964,True
876,2018-03-20,0 days,0.0,40.00603868710662,279.9922670991639,2018-03-20,282.51416,,308693.8474433345,1481479.8574780696,40,-80,2.0,283.8529,True
877,2018-03-21,0 days,0.0,40.00603868710662,279.9922670991639,2018-03-21,273.28882,,308693.8474433345,1481479.8574780696,40,-80,2.0,273.93097,False
878,2018-03-22,0 days,0.0,40.00603868710662,279.9922670991639,2018-03-22,271.1354,,308693.8474433345,1481479.8574780696,40,-80,2.0,272.25372,True
879,2018-03-23,0 days,0.0,40.00603868710662,279.9922670991639,2018-03-23,271.1125,,308693.8474433345,1481479.8574780696,40,-80,2.0,273.2099,True
880,2018-03-24,0 days,0.0,40.00603868710662,279.9922670991639,2018-03-24,271.30664,,308693.8474433345,1481479.8574780696,40,-80,2.0,273.3573,True
881,2018-03-25,0 days,0.0,40.00603868710662,279.9922670991639,2018-03-25,276.1401,,308693.8474433345,1481479.8574780696,40,-80,2.0,276.61194,False
882,2018-03-26,0 days,0.0,40.00603868710662,279.9922670991639,2018-03-26,275.592,,308693.8474433345,1481479.8574780696,40,-80,2.0,277.07483,True
883,2018-03-27,0 days,0.0,40.00603868710662,279.9922670991639,2018-03-27,279.17902,,308693.8474433345,1481479.8574780696,40,-80,2.0,280.5248,True
884,2018-03-28,0 days,0.0,40.00603868710662,279.9922670991639,2018-03-28,281.021,,308693.8474433345,1481479.8574780696,40,-80,2.0,282.40067,True
885,2018-03-29,0 days,0.0,40.00603868710662,279.9922670991639,2018-03-29,285.8472,,308693.8474433345,1481479.8574780696,40,-80,2.0,286.98108,True
886,2018-03-30,0 days,0.0,40.00603868710662,279.9922670991639,2018-03-30,289.4648,,308693.8474433345,1481479.8574780696,40,-80,2.0,290.6242,True
887,2018-03-31,0 days,0.0,40.00603868710662,279.9922670991639,2018-03-31,276.60455,,308693.8474433345,1481479.8574780696,40,-80,2.0,277.4975,False
888,2018-04-01,0 days,0.0,40.00603868710662,279.9922670991639,2018-04-01,284.3908,,308693.8474433345,1481479.8574780696,40,-80,2.0,285.52325,True
889,2018-04-02,0 days,0.0,40.00603868710662,279.9922670991639,2018-04-02,279.71985,,308693.8474433345,1481479.8574780696,40,-80,2.0,280.5769,False
890,2018-04-03,0 days,0.0,40.00603868710662,279.9922670991639,2018-04-03,278.518,,308693.8474433345,1481479.8574780696,40,-80,2.0,278.57745,False
891,2018-04-04,0 days,0.0,40.00603868710662,279.9922670991639,2018-04-04,284.00467,,308693.8474433345,1481479.8574780696,40,-80,2.0,285.14667,True
892,2018-04-05,0 days,0.0,40.00603868710662,279.9922670991639,2018-04-05,275.15833,,308693.8474433345,1481479.8574780696,40,-80,2.0,275.2598,False
893,2018-04-06,0 days,0.0,40.00603868710662,279.9922670991639,2018-04-06,276.81793,,308693.8474433345,1481479.8574780696,40,-80,2.0,278.30487,True
894,2018-04-07,0 days,0.0,40.00603868710662,279.9922670991639,2018-04-07,281.19012,,308693.8474433345,1481479.8574780696,40,-80,2.0,282.83182,True
895,2018-04-08,0 days,0.0,40.00603868710662,279.9922670991639,2018-04-08,270.14957,,308693.8474433345,1481479.8574780696,40,-80,2.0,272.05988,True
896,2018-04-09,0 days,0.0,40.00603868710662,279.9922670991639,2018-04-09,274.69348,,308693.8474433345,1481479.8574780696,40,-80,2.0,275.74805,True
897,2018-04-10,0 days,0.0,40.00603868710662,279.9922670991639,2018-04-10,274.1002,,308693.8474433345,1481479.8574780696,40,-80,2.0,274.61127,False
898,2018-04-11,0 days,0.0,40.00603868710662,279.9922670991639,2018-04-11,276.99057,,308693.8474433345,1481479.8574780696,40,-80,2.0,277.86765,False
899,2018-04-12,0 days,0.0,40.00603868710662,279.9922670991639,2018-04-12,282.76544,,308693.8474433345,1481479.8574780696,40,-80,2.0,284.95062,True
900,2018-04-13,0 days,0.0,40.00603868710662,279.9922670991639,2018-04-13,294.18555,,308693.8474433345,1481479.8574780696,40,-80,2.0,296.3099,True
901,2018-04-14,0 days,0.0,40.00603868710662,279.9922670991639,2018-04-14,296.77057,,308693.8474433345,1481479.8574780696,40,-80,2.0,298.74802,True
902,2018-04-15,0 days,0.0,40.00603868710662,279.9922670991639,2018-04-15,297.21198,,308693.8474433345,1481479.8574780696,40,-80,2.0,299.00772,True
903,2018-04-16,0 days,0.0,40.00603868710662,279.9922670991639,2018-04-16,286.22852,,308693.8474433345,1481479.8574780696,40,-80,2.0,285.63394,False
904,2018-04-17,0 days,0.0,40.00603868710662,279.9922670991639,2018-04-17,275.83636,,308693.8474433345,1481479.8574780696,40,-80,2.0,276.5047,False
905,2018-04-18,0 days,0.0,40.00603868710662,279.9922670991639,2018-04-18,272.35287,,308693.8474433345,1481479.8574780696,40,-80,2.0,274.18246,True
906,2018-04-19,0 days,0.0,40.00603868710662,279.9922670991639,2018-04-19,284.46417,,308693.8474433345,1481479.8574780696,40,-80,2.0,285.52762,True
907,2018-04-20,0 days,0.0,40.00603868710662,279.9922670991639,2018-04-20,278.56265,,308693.8474433345,1481479.8574780696,40,-80,2.0,279.02295,False
908,2018-04-21,0 days,0.0,40.00603868710662,279.9922670991639,2018-04-21,281.0644,,308693.8474433345,1481479.8574780696,40,-80,2.0,282.1184,True
909,2018-04-22,0 days,0.0,40.00603868710662,279.9922670991639,2018-04-22,283.11737,,308693.8474433345,1481479.8574780696,40,-80,2.0,284.25095,True
910,2018-04-23,0 days,0.0,40.00603868710662,279.9922670991639,2018-04-23,290.2378,,308693.8474433345,1481479.8574780696,40,-80,2.0,291.349,True
911,2018-04-24,0 days,0.0,40.00603868710662,279.9922670991639,2018-04-24,290.3858,,308693.8474433345,1481479.8574780696,40,-80,2.0,291.15735,False
912,2018-04-25,0 days,0.0,40.00603868710662,279.9922670991639,2018-04-25,283.93832,,308693.8474433345,1481479.8574780696,40,-80,2.0,283.93497,False
913,2018-04-26,0 days,0.0,40.00603868710662,279.9922670991639,2018-04-26,284.24567,,308693.8474433345,1481479.8574780696,40,-80,2.0,284.8173,False
914,2018-04-27,0 days,0.0,40.00603868710662,279.9922670991639,2018-04-27,287.12344,,308693.8474433345,1481479.8574780696,40,-80,2.0,287.79947,False
915,2018-04-28,0 days,0.0,40.00603868710662,279.9922670991639,2018-04-28,287.60605,,308693.8474433345,1481479.8574780696,40,-80,2.0,289.59656,True
916,2018-04-29,0 days,0.0,40.00603868710662,279.9922670991639,2018-04-29,280.20462,,308693.8474433345,1481479.8574780696,40,-80,2.0,280.2392,False
917,2018-04-30,0 days,0.0,40.00603868710662,279.9922670991639,2018-04-30,281.67902,,308693.8474433345,1481479.8574780696,40,-80,2.0,283.22504,True
918,2018-05-01,0 days,0.0,40.00603868710662,279.9922670991639,2018-05-01,289.03522,,308693.8474433345,1481479.8574780696,40,-80,2.0,290.25616,True
919,2018-05-02,0 days,0.0,40.00603868710662,279.9922670991639,2018-05-02,295.57202,,308693.8474433345,1481479.8574780696,40,-80,2.0,296.77322,True
920,2018-05-03,0 days,0.0,40.00603868710662,279.9922670991639,2018-05-03,298.64587,,308693.8474433345,1481479.8574780696,40,-80,2.0,299.91946,True
921,2018-05-04,0 days,0.0,40.00603868710662,279.9922670991639,2018-05-04,298.58606,,308693.8474433345,1481479.8574780696,40,-80,2.0,299.72598,True
922,2018-05-05,0 days,0.0,40.00603868710662,279.9922670991639,2018-05-05,291.887,,308693.8474433345,1481479.8574780696,40,-80,2.0,291.60867,False
923,2018-05-06,0 days,0.0,40.00603868710662,279.9922670991639,2018-05-06,287.91278,,308693.8474433345,1481479.8574780696,40,-80,2.0,287.4332,False
924,2018-05-07,0 days,0.0,40.00603868710662,279.9922670991639,2018-05-07,287.88934,,308693.8474433345,1481479.8574780696,40,-80,2.0,289.20837,True
925,2018-05-08,0 days,0.0,40.00603868710662,279.9922670991639,2018-05-08,292.1771,,308693.8474433345,1481479.8574780696,40,-80,2.0,292.83386,False
926,2018-05-09,0 days,0.0,40.00603868710662,279.9922670991639,2018-05-09,296.18964,,308693.8474433345,1481479.8574780696,40,-80,2.0,296.27255,False
927,2018-05-10,0 days,0.0,40.00603868710662,279.9922670991639,2018-05-10,298.89087,,308693.8474433345,1481479.8574780696,40,-80,2.0,300.0431,True
928,2018-05-11,0 days,0.0,40.00603868710662,279.9922670991639,2018-05-11,296.0348,,308693.8474433345,1481479.8574780696,40,-80,2.0,296.97253,False
929,2018-05-12,0 days,0.0,40.00603868710662,279.9922670991639,2018-05-12,290.99753,,308693.8474433345,1481479.8574780696,40,-80,2.0,291.49323,False
930,2018-05-13,0 days,0.0,40.00603868710662,279.9922670991639,2018-05-13,292.37756,,308693.8474433345,1481479.8574780696,40,-80,2.0,292.36795,False
931,2018-05-14,0 days,0.0,40.00603868710662,279.9922670991639,2018-05-14,294.8001,,308693.8474433345,1481479.8574780696,40,-80,2.0,295.45865,False
932,2018-05-15,0 days,0.0,40.00603868710662,279.9922670991639,2018-05-15,291.69678,,308693.8474433345,1481479.8574780696,40,-80,2.0,292.13788,False
933,2018-05-16,0 days,0.0,40.00603868710662,279.9922670991639,2018-05-16,296.17184,,308693.8474433345,1481479.8574780696,40,-80,2.0,297.2548,True
934,2018-05-17,0 days,0.0,40.00603868710662,279.9922670991639,2018-05-17,294.53244,,308693.8474433345,1481479.8574780696,40,-80,2.0,295.16876,False
935,2018-05-18,0 days,0.0,40.00603868710662,279.9922670991639,2018-05-18,294.94293,,308693.8474433345,1481479.8574780696,40,-80,2.0,295.43463,False
936,2018-05-19,0 days,0.0,40.00603868710662,279.9922670991639,2018-05-19,292.20764,,308693.8474433345,1481479.8574780696,40,-80,2.0,292.9586,False
937,2018-05-20,0 days,0.0,40.00603868710662,279.9922670991639,2018-05-20,295.3694,,308693.8474433345,1481479.8574780696,40,-80,2.0,295.83124,False
938,2018-05-21,0 days,0.0,40.00603868710662,279.9922670991639,2018-05-21,295.37485,,308693.8474433345,1481479.8574780696,40,-80,2.0,295.8037,False
939,2018-05-22,0 days,0.0,40.00603868710662,279.9922670991639,2018-05-22,298.38794,,308693.8474433345,1481479.8574780696,40,-80,2.0,298.62317,False
940,2018-05-23,0 days,0.0,40.00603868710662,279.9922670991639,2018-05-23,294.92657,,308693.8474433345,1481479.8574780696,40,-80,2.0,295.5611,False
941,2018-05-24,0 days,0.0,40.00603868710662,279.9922670991639,2018-05-24,294.13205,,308693.8474433345,1481479.8574780696,40,-80,2.0,294.7551,False
942,2018-05-25,0 days,0.0,40.00603868710662,279.9922670991639,2018-05-25,297.94315,,308693.8474433345,1481479.8574780696,40,-80,2.0,298.39624,False
943,2018-05-26,0 days,0.0,40.00603868710662,279.9922670991639,2018-05-26,301.63983,,308693.8474433345,1481479.8574780696,40,-80,2.0,301.75565,False
944,2018-05-27,0 days,0.0,40.00603868710662,279.9922670991639,2018-05-27,293.36646,,308693.8474433345,1481479.8574780696,40,-80,2.0,292.93677,False
945,2018-05-28,0 days,0.0,40.00603868710662,279.9922670991639,2018-05-28,299.68497,,308693.8474433345,1481479.8574780696,40,-80,2.0,300.07144,False
946,2018-05-29,0 days,0.0,40.00603868710662,279.9922670991639,2018-05-29,300.73526,,308693.8474433345,1481479.8574780696,40,-80,2.0,301.67282,False
947,2018-05-30,0 days,0.0,40.00603868710662,279.9922670991639,2018-05-30,300.10934,,308693.8474433345,1481479.8574780696,40,-80,2.0,300.80957,False
948,2018-05-31,0 days,0.0,40.00603868710662,279.9922670991639,2018-05-31,299.35205,,308693.8474433345,1481479.8574780696,40,-80,2.0,300.35757,True
949,2018-06-01,0 days,0.0,40.00603868710662,279.9922670991639,2018-06-01,298.23444,,308693.8474433345,1481479.8574780696,40,-80,2.0,298.46436,False
950,2018-06-02,0 days,0.0,40.00603868710662,279.9922670991639,2018-06-02,296.60657,,308693.8474433345,1481479.8574780696,40,-80,2.0,296.7014,False
951,2018-06-03,0 days,0.0,40.00603868710662,279.9922670991639,2018-06-03,297.3478,,308693.8474433345,1481479.8574780696,40,-80,2.0,297.80484,False
952,2018-06-04,0 days,0.0,40.00603868710662,279.9922670991639,2018-06-04,296.19534,,308693.8474433345,1481479.8574780696,40,-80,2.0,296.0148,False
953,2018-06-05,0 days,0.0,40.00603868710662,279.9922670991639,2018-06-05,293.7456,,308693.8474433345,1481479.8574780696,40,-80,2.0,294.5159,False
954,2018-06-06,0 days,0.0,40.00603868710662,279.9922670991639,2018-06-06,291.4903,,308693.8474433345,1481479.8574780696,40,-80,2.0,291.7934,False
955,2018-06-07,0 days,0.0,40.00603868710662,279.9922670991639,2018-06-07,288.8351,,308693.8474433345,1481479.8574780696,40,-80,2.0,288.79233,False
956,2018-06-08,0 days,0.0,40.00603868710662,279.9922670991639,2018-06-08,297.1855,,308693.8474433345,1481479.8574780696,40,-80,2.0,297.51404,False
957,2018-06-09,0 days,0.0,40.00603868710662,279.9922670991639,2018-06-09,297.32108,,308693.8474433345,1481479.8574780696,40,-80,2.0,297.72855,False
958,2018-06-10,0 days,0.0,40.00603868710662,279.9922670991639,2018-06-10,298.88666,,308693.8474433345,1481479.8574780696,40,-80,2.0,299.14258,False
959,2018-06-11,0 days,0.0,40.00603868710662,279.9922670991639,2018-06-11,295.8789,,308693.8474433345,1481479.8574780696,40,-80,2.0,295.58493,False
960,2018-06-12,0 days,0.0,40.00603868710662,279.9922670991639,2018-06-12,292.5055,,308693.8474433345,1481479.8574780696,40,-80,2.0,293.0145,False
961,2018-06-13,0 days,0.0,40.00603868710662,279.9922670991639,2018-06-13,296.8477,,308693.8474433345,1481479.8574780696,40,-80,2.0,297.2784,False
962,2018-06-14,0 days,0.0,40.00603868710662,279.9922670991639,2018-06-14,298.2777,,308693.8474433345,1481479.8574780696,40,-80,2.0,299.45294,True
963,2018-06-15,0 days,0.0,40.00603868710662,279.9922670991639,2018-06-15,297.4164,,308693.8474433345,1481479.8574780696,40,-80,2.0,297.91553,False
964,2018-06-16,0 days,0.0,40.00603868710662,279.9922670991639,2018-06-16,296.89685,,308693.8474433345,1481479.8574780696,40,-80,2.0,297.72153,False
965,2018-06-17,0 days,0.0,40.00603868710662,279.9922670991639,2018-06-17,299.4876,,308693.8474433345,1481479.8574780696,40,-80,2.0,300.1201,False
966,2018-06-18,0 days,0.0,40.00603868710662,279.9922670991639,2018-06-18,301.96796,,308693.8474433345,1481479.8574780696,40,-80,2.0,302.8929,False
967,2018-06-19,0 days,0.0,40.00603868710662,279.9922670991639,2018-06-19,301.62598,,308693.8474433345,1481479.8574780696,40,-80,2.0,302.99573,True
968,2018-06-20,0 days,0.0,40.00603868710662,279.9922670991639,2018-06-20,299.674,,308693.8474433345,1481479.8574780696,40,-80,2.0,300.11136,False
969,2018-06-21,0 days,0.0,40.00603868710662,279.9922670991639,2018-06-21,295.6994,,308693.8474433345,1481479.8574780696,40,-80,2.0,295.6322,False
970,2018-06-22,0 days,0.0,40.00603868710662,279.9922670991639,2018-06-22,296.0738,,308693.8474433345,1481479.8574780696,40,-80,2.0,296.7389,False
971,2018-06-23,0 days,0.0,40.00603868710662,279.9922670991639,2018-06-23,293.60898,,308693.8474433345,1481479.8574780696,40,-80,2.0,293.9428,False
972,2018-06-24,0 days,0.0,40.00603868710662,279.9922670991639,2018-06-24,296.10016,,308693.8474433345,1481479.8574780696,40,-80,2.0,296.56006,False
973,2018-06-25,0 days,0.0,40.00603868710662,279.9922670991639,2018-06-25,297.15268,,308693.8474433345,1481479.8574780696,40,-80,2.0,298.02814,False
974,2018-06-26,0 days,0.0,40.00603868710662,279.9922670991639,2018-06-26,296.36993,,308693.8474433345,1481479.8574780696,40,-80,2.0,296.83655,False
975,2018-06-27,0 days,0.0,40.00603868710662,279.9922670991639,2018-06-27,295.40753,,308693.8474433345,1481479.8574780696,40,-80,2.0,295.7582,False
976,2018-06-28,0 days,0.0,40.00603868710662,279.9922670991639,2018-06-28,295.97006,,308693.8474433345,1481479.8574780696,40,-80,2.0,295.5255,False
977,2018-06-29,0 days,0.0,40.00603868710662,279.9922670991639,2018-06-29,298.97638,,308693.8474433345,1481479.8574780696,40,-80,2.0,299.30417,False
978,2018-06-30,0 days,0.0,40.00603868710662,279.9922670991639,2018-06-30,301.68817,,308693.8474433345,1481479.8574780696,40,-80,2.0,302.44534,False
979,2018-07-01,0 days,0.0,40.00603868710662,279.9922670991639,2018-07-01,302.84872,,308693.8474433345,1481479.8574780696,40,-80,2.0,303.25558,False
980,2018-07-02,0 days,0.0,40.00603868710662,279.9922670991639,2018-07-02,304.59042,,308693.8474433345,1481479.8574780696,40,-80,2.0,304.95584,False
981,2018-07-03,0 days,0.0,40.00603868710662,279.9922670991639,2018-07-03,298.9217,,308693.8474433345,1481479.8574780696,40,-80,2.0,300.00052,True
982,2018-07-04,0 days,0.0,40.00603868710662,279.9922670991639,2018-07-04,304.35748,,308693.8474433345,1481479.8574780696,40,-80,2.0,304.66635,False
983,2018-07-05,0 days,0.0,40.00603868710662,279.9922670991639,2018-07-05,304.56787,,308693.8474433345,1481479.8574780696,40,-80,2.0,305.1652,False
984,2018-07-06,0 days,0.0,40.00603868710662,279.9922670991639,2018-07-06,297.14908,,308693.8474433345,1481479.8574780696,40,-80,2.0,297.25195,False
985,2018-07-07,0 days,0.0,40.00603868710662,279.9922670991639,2018-07-07,296.6299,,308693.8474433345,1481479.8574780696,40,-80,2.0,297.60458,False
986,2018-07-08,0 days,0.0,40.00603868710662,279.9922670991639,2018-07-08,296.7738,,308693.8474433345,1481479.8574780696,40,-80,2.0,297.60367,False
987,2018-07-09,0 days,0.0,40.00603868710662,279.9922670991639,2018-07-09,300.22607,,308693.8474433345,1481479.8574780696,40,-80,2.0,300.651,False
988,2018-07-10,0 days,0.0,40.00603868710662,279.9922670991639,2018-07-10,300.91113,,308693.8474433345,1481479.8574780696,40,-80,2.0,301.1684,False
989,2018-07-11,0 days,0.0,40.00603868710662,279.9922670991639,2018-07-11,302.03558,,308693.8474433345,1481479.8574780696,40,-80,2.0,302.59894,False
990,2018-07-12,0 days,0.0,40.00603868710662,279.9922670991639,2018-07-12,298.42944,,308693.8474433345,1481479.8574780696,40,-80,2.0,298.92532,False
991,2018-07-13,0 days,0.0,40.00603868710662,279.9922670991639,2018-07-13,297.42172,,308693.8474433345,1481479.8574780696,40,-80,2.0,298.4092,False
992,2018-07-14,0 days,0.0,40.00603868710662,279.9922670991639,2018-07-14,301.67175,,308693.8474433345,1481479.8574780696,40,-80,2.0,302.1674,False
993,2018-07-15,0 days,0.0,40.00603868710662,279.9922670991639,2018-07-15,302.67175,,308693.8474433345,1481479.8574780696,40,-80,2.0,303.06665,False
994,2018-07-16,0 days,0.0,40.00603868710662,279.9922670991639,2018-07-16,298.17172,,308693.8474433345,1481479.8574780696,40,-80,2.0,298.48633,False
995,2018-07-17,0 days,0.0,40.00603868710662,279.9922670991639,2018-07-17,300.60925,,308693.8474433345,1481479.8574780696,40,-80,2.0,300.69052,False
996,2018-07-18,0 days,0.0,40.00603868710662,279.9922670991639,2018-07-18,297.98422,,308693.8474433345,1481479.8574780696,40,-80,2.0,298.6136,False
997,2018-07-19,0 days,0.0,40.00603868710662,279.9922670991639,2018-07-19,297.23428,,308693.8474433345,1481479.8574780696,40,-80,2.0,297.5904,False
998,2018-07-20,0 days,0.0,40.00603868710662,279.9922670991639,2018-07-20,300.60925,,308693.8474433345,1481479.8574780696,40,-80,2.0,301.01907,False
999,2018-07-21,0 days,0.0,40.00603868710662,279.9922670991639,2018-07-21,296.84116,,308693.8474433345,1481479.8574780696,40,-80,2.0,296.69455,False
1000,2018-07-22,0 days,0.0,40.00603868710662,279.9922670991639,2018-07-22,296.10925,,308693.8474433345,1481479.8574780696,40,-80,2.0,296.25208,False
1001,2018-07-23,0 days,0.0,40.00603868710662,279.9922670991639,2018-07-23,294.60925,,308693.8474433345,1481479.8574780696,40,-80,2.0,294.4972,False
1002,2018-07-24,0 days,0.0,40.00603868710662,279.9922670991639,2018-07-24,300.35925,,308693.8474433345,1481479.8574780696,40,-80,2.0,300.33807,False
1003,2018-07-25,0 days,0.0,40.00603868710662,279.9922670991639,2018-07-25,298.73425,,308693.8474433345,1481479.8574780696,40,-80,2.0,298.7921,False
1004,2018-07-26,0 days,0.0,40.00603868710662,279.9922670991639,2018-07-26,296.67175,,308693.8474433345,1481479.8574780696,40,-80,2.0,296.7944,False
1005,2018-07-27,0 days,0.0,40.00603868710662,279.9922670991639,2018-07-27,299.54678,,308693.8474433345,1481479.8574780696,40,-80,2.0,300.2654,False
1006,2018-07-28,0 days,0.0,40.00603868710662,279.9922670991639,2018-07-28,298.23428,,308693.8474433345,1481479.8574780696,40,-80,2.0,298.74762,False
1007,2018-07-29,0 days,0.0,40.00603868710662,279.9922670991639,2018-07-29,296.67172,,308693.8474433345,1481479.8574780696,40,-80,2.0,297.00842,False
1008,2018-07-30,0 days,0.0,40.00603868710662,279.9922670991639,2018-07-30,298.35925,,308693.8474433345,1481479.8574780696,40,-80,2.0,298.6009,False
1009,2018-07-31,0 days,0.0,40.00603868710662,279.9922670991639,2018-07-31,297.29675,,308693.8474433345,1481479.8574780696,40,-80,2.0,297.44412,False
1010,2018-08-01,0 days,0.0,40.00603868710662,279.9922670991639,2018-08-01,294.98425,,308693.8474433345,1481479.8574780696,40,-80,2.0,295.40048,False
1011,2018-08-02,0 days,0.0,40.00603868710662,279.9922670991639,2018-08-02,295.85925,,308693.8474433345,1481479.8574780696,40,-80,2.0,296.1938,False
1012,2018-08-03,0 days,0.0,40.00603868710662,279.9922670991639,2018-08-03,297.93863,,308693.8474433345,1481479.8574780696,40,-80,2.0,297.98407,False
1013,2018-08-04,0 days,0.0,40.00603868710662,279.9922670991639,2018-08-04,297.94318,,308693.8474433345,1481479.8574780696,40,-80,2.0,298.06757,False
1014,2018-08-05,0 days,0.0,40.00603868710662,279.9922670991639,2018-08-05,300.67172,,308693.8474433345,1481479.8574780696,40,-80,2.0,300.8827,False
1015,2018-08-06,0 days,0.0,40.00603868710662,279.9922670991639,2018-08-06,299.48425,,308693.8474433345,1481479.8574780696,40,-80,2.0,299.85995,False
1016,2018-08-07,0 days,0.0,40.00603868710662,279.9922670991639,2018-08-07,302.29675,,308693.8474433345,1481479.8574780696,40,-80,2.0,302.6075,False
1017,2018-08-08,0 days,0.0,40.00603868710662,279.9922670991639,2018-08-08,300.54675,,308693.8474433345,1481479.8574780696,40,-80,2.0,300.78952,False
1018,2018-08-09,0 days,0.0,40.00603868710662,279.9922670991639,2018-08-09,296.54675,,308693.8474433345,1481479.8574780696,40,-80,2.0,296.5871,False
1019,2018-08-10,0 days,0.0,40.00603868710662,279.9922670991639,2018-08-10,299.48425,,308693.8474433345,1481479.8574780696,40,-80,2.0,299.92935,False
1020,2018-08-11,0 days,0.0,40.00603868710662,279.9922670991639,2018-08-11,294.23425,,308693.8474433345,1481479.8574780696,40,-80,2.0,294.12955,False
1021,2018-08-12,0 days,0.0,40.00603868710662,279.9922670991639,2018-08-12,298.51462,,308693.8474433345,1481479.8574780696,40,-80,2.0,298.62814,False
1022,2018-08-13,0 days,0.0,40.00603868710662,279.9922670991639,2018-08-13,298.67175,,308693.8474433345,1481479.8574780696,40,-80,2.0,299.18286,False
1023,2018-08-14,0 days,0.0,40.00603868710662,279.9922670991639,2018-08-14,291.48425,,308693.8474433345,1481479.8574780696,40,-80,2.0,291.89758,False
1024,2018-08-15,0 days,0.0,40.00603868710662,279.9922670991639,2018-08-15,295.73425,,308693.8474433345,1481479.8574780696,40,-80,2.0,296.15967,False
1025,2018-08-16,0 days,0.0,40.00603868710662,279.9922670991639,2018-08-16,299.23428,,308693.8474433345,1481479.8574780696,40,-80,2.0,299.54907,False
1026,2018-08-17,0 days,0.0,40.00603868710662,279.9922670991639,2018-08-17,295.35922,,308693.8474433345,1481479.8574780696,40,-80,2.0,295.64346,False
1027,2018-08-18,0 days,0.0,40.00603868710662,279.9922670991639,2018-08-18,295.92175,,308693.8474433345,1481479.8574780696,40,-80,2.0,296.07736,False
1028,2018-08-20,0 days,0.0,40.00603868710662,279.9922670991639,2018-08-20,295.60922,,308693.8474433345,1481479.8574780696,40,-80,2.0,296.02054,False
1029,2018-08-21,0 days,0.0,40.00603868710662,279.9922670991639,2018-08-21,298.54675,,308693.8474433345,1481479.8574780696,40,-80,2.0,298.76733,False
1030,2018-08-23,0 days,0.0,40.00603868710662,279.9922670991639,2018-08-23,293.10925,,308693.8474433345,1481479.8574780696,40,-80,2.0,293.8485,False
1031,2018-08-24,0 days,0.0,40.00603868710662,279.9922670991639,2018-08-24,294.17175,,308693.8474433345,1481479.8574780696,40,-80,2.0,294.76126,False
1032,2018-08-25,0 days,0.0,40.00603868710662,279.9922670991639,2018-08-25,295.95767,,308693.8474433345,1481479.8574780696,40,-80,2.0,296.383,False
1033,2018-08-26,0 days,0.0,40.00603868710662,279.9922670991639,2018-08-26,295.71555,,308693.8474433345,1481479.8574780696,40,-80,2.0,296.2945,False
1034,2018-08-27,0 days,0.0,40.00603868710662,279.9922670991639,2018-08-27,297.779,,308693.8474433345,1481479.8574780696,40,-80,2.0,298.02512,False
1035,2018-08-28,0 days,0.0,40.00603868710662,279.9922670991639,2018-08-28,301.16794,,308693.8474433345,1481479.8574780696,40,-80,2.0,301.49353,False
1036,2018-08-29,0 days,0.0,40.00603868710662,279.9922670991639,2018-08-29,301.84808,,308693.8474433345,1481479.8574780696,40,-80,2.0,302.19537,False
1037,2018-08-30,0 days,0.0,40.00603868710662,279.9922670991639,2018-08-30,299.94293,,308693.8474433345,1481479.8574780696,40,-80,2.0,300.45505,False
1038,2018-08-31,0 days,0.0,40.00603868710662,279.9922670991639,2018-08-31,298.77356,,308693.8474433345,1481479.8574780696,40,-80,2.0,299.0773,False
1039,2018-09-01,0 days,0.0,40.00603868710662,279.9922670991639,2018-09-01,299.63586,,308693.8474433345,1481479.8574780696,40,-80,2.0,300.02756,False
